split_id,train_end,horizon,model,set,n_rows,MAE,RMSE,MASE
6,2023-12-25,4,Ridge,test,1320,0.08348747358304975,0.11606892577090626,0.6625467196693677
6,2023-12-25,4,Lasso,train,12510,0.09498903447093929,0.13377625844138022,0.7541096238582033
6,2023-12-25,4,Lasso,test,1320,0.08357111010390958,0.1161841159770016,0.6636804390011574
6,2023-12-25,4,ElasticNet,train,12510,0.0949587098770259,0.13374073878964618,0.7536755299550767
6,2023-12-25,4,ElasticNet,test,1320,0.08354530051697508,0.11619444509626994,0.6630241837990279
6,2023-12-25,4,PLS,train,12510,0.0949408868782108,0.1337223599001769,0.753381107934712
6,2023-12-25,4,PLS,test,1320,0.0834437023053123,0.11616391943544559,0.6618532773869322
6,2023-12-25,4,XGBoost,train,12510,0.08930881304195773,0.12413657815633543,0.7161937564646439
6,2023-12-25,4,XGBoost,test,1320,0.08435019381389157,0.11691787821821854,0.6711152780023297
6,2023-12-25,4,LightGBM,train,12510,0.09005891957624193,0.12589310862535802,0.7193418952875995
6,2023-12-25,4,LightGBM,test,1320,0.08423139460982848,0.11703263816424106,0.6693318619809826
6,2023-12-25,4,CatBoost,train,12510,0.09207173491374292,0.1287362343749009,0.7331893011706806
6,2023-12-25,4,CatBoost,test,1320,0.08411734528896386,0.11654113516502436,0.6666505056845847
6,2023-12-25,13,Seasonal Naive,test,1050,0.114098173870344,0.16685509317933095,0.9029548091438985
6,2023-12-25,13,Ridge,train,12510,0.09484082068002089,0.13347713804951244,0.7538955660969294
6,2023-12-25,13,Ridge,test,1050,0.08317808273976172,0.11458139280226802,0.6649444608353087
6,2023-12-25,13,Lasso,train,12510,0.0949428036509013,0.1336263928604465,0.7550103472594437
6,2023-12-25,13,Lasso,test,1050,0.0829646343905467,0.11437357864382992,0.6632524885457313
6,2023-12-25,13,ElasticNet,train,12510,0.09490283787528175,0.13357876940289168,0.7545276463983515
6,2023-12-25,13,ElasticNet,test,1050,0.08298623672164519,0.11445099092880316,0.6629849022456082
6,2023-12-25,13,PLS,train,12510,0.09483090104240093,0.1334872053321714,0.7537135083613766
6,2023-12-25,13,PLS,test,1050,0.08316726219292948,0.11453561057771727,0.6647510933777087
6,2023-12-25,13,XGBoost,train,12510,0.08920757412712989,0.12385111913382277,0.7167631024929664
6,2023-12-25,13,XGBoost,test,1050,0.08254133226770353,0.11347105242813721,0.6591262018808146
6,2023-12-25,13,LightGBM,train,12510,0.089911982312112,0.12578431107596327,0.7196786408353613
6,2023-12-25,13,LightGBM,test,1050,0.08270273542008491,0.11366438804478092,0.659709358107988
6,2023-12-25,13,CatBoost,train,12510,0.09200594845967244,0.12871674140461076,0.7327945707104384
6,2023-12-25,13,CatBoost,test,1050,0.08271027656834684,0.11329211411657114,0.6606607284136884
