State,Date,Employees
DISTRICT OF COLUMBIA,2022-08-01,762.0
DISTRICT OF COLUMBIA,2022-09-01,761.4
DISTRICT OF COLUMBIA,2022-10-01,759.1
DISTRICT OF COLUMBIA,2022-11-01,761.6
DISTRICT OF COLUMBIA,2022-12-01,762.5
DISTRICT OF COLUMBIA,2023-01-01,763.9
DISTRICT OF COLUMBIA,2023-02-01,764.0
DISTRICT OF COLUMBIA,2023-03-01,764.6
DISTRICT OF COLUMBIA,2023-04-01,767.8
DISTRICT OF COLUMBIA,2023-05-01,768.9
DISTRICT OF COLUMBIA,2023-06-01,769.6
DISTRICT OF COLUMBIA,2023-07-01,766.8
DISTRICT OF COLUMBIA,2023-08-01,764.8
DISTRICT OF COLUMBIA,2023-09-01,767.1
DISTRICT OF COLUMBIA,2023-10-01,767.5
DISTRICT OF COLUMBIA,2023-11-01,767.6
DISTRICT OF COLUMBIA,2023-12-01,767.5
DISTRICT OF COLUMBIA,2024-01-01,770.2
DISTRICT OF COLUMBIA,2024-02-01,769.8
DISTRICT OF COLUMBIA,2024-03-01,769.4
DISTRICT OF COLUMBIA,2024-04-01,769.5
DISTRICT OF COLUMBIA,2024-05-01,769.5
DISTRICT OF COLUMBIA,2024-06-01,769.6
DISTRICT OF COLUMBIA,2024-07-01,768.3
DISTRICT OF COLUMBIA,2024-08-01,766.7
DISTRICT OF COLUMBIA,2024-09-01,768.2
DISTRICT OF COLUMBIA,2024-10-01,769.4
DISTRICT OF COLUMBIA,2024-11-01,772.0
DISTRICT OF COLUMBIA,2024-12-01,772.2
FLORIDA,2015-01-01,7978.7
FLORIDA,2015-02-01,8000.9
FLORIDA,2015-03-01,8023.0
FLORIDA,2015-04-01,8039.4
FLORIDA,2015-05-01,8075.5
FLORIDA,2015-06-01,8101.2
FLORIDA,2015-07-01,8124.7
FLORIDA,2015-08-01,8150.4
FLORIDA,2015-09-01,8170.0
FLORIDA,2015-10-01,8209.9
FLORIDA,2015-11-01,8238.5
FLORIDA,2015-12-01,8261.9
FLORIDA,2016-01-01,8270.0
FLORIDA,2016-02-01,8293.9
FLORIDA,2016-03-01,8314.3
FLORIDA,2016-04-01,8342.3
FLORIDA,2016-05-01,8363.1
FLORIDA,2016-06-01,8370.8
FLORIDA,2016-07-01,8416.9
FLORIDA,2016-08-01,8429.3
FLORIDA,2016-09-01,8469.5
FLORIDA,2016-10-01,8467.2
FLORIDA,2016-11-01,8480.4
FLORIDA,2016-12-01,8496.5
FLORIDA,2017-01-01,8522.5
FLORIDA,2017-02-01,8528.1
FLORIDA,2017-03-01,8545.1
FLORIDA,2017-04-01,8558.4
FLORIDA,2017-05-01,8576.6
FLORIDA,2017-06-01,8593.9
FLORIDA,2017-07-01,8600.2
FLORIDA,2017-08-01,8610.0
FLORIDA,2017-09-01,8452.7
FLORIDA,2017-10-01,8633.0
FLORIDA,2017-11-01,8650.6
FLORIDA,2017-12-01,8672.0
FLORIDA,2018-01-01,8688.8
FLORIDA,2018-02-01,8710.3
FLORIDA,2018-03-01,8735.2
FLORIDA,2018-04-01,8749.8
FLORIDA,2018-05-01,8762.8
FLORIDA,2018-06-01,8784.8
FLORIDA,2018-07-01,8792.5
FLORIDA,2018-08-01,8824.1
FLORIDA,2018-09-01,8846.6
FLORIDA,2018-10-01,8852.6
FLORIDA,2018-11-01,8864.3
FLORIDA,2018-12-01,8870.7
FLORIDA,2019-01-01,8894.8
FLORIDA,2019-02-01,8916.3
FLORIDA,2019-03-01,8928.6
FLORIDA,2019-04-01,8937.4
FLORIDA,2019-05-01,8944.3
FLORIDA,2019-06-01,8951.7
FLORIDA,2019-07-01,8969.7
FLORIDA,2019-08-01,8995.9
FLORIDA,2019-09-01,8989.5
FLORIDA,2019-10-01,9028.2
FLORIDA,2019-11-01,9047.6
FLORIDA,2019-12-01,9065.1
FLORIDA,2020-01-01,9076.5
FLORIDA,2020-02-01,9086.1
FLORIDA,2020-03-01,9024.4
FLORIDA,2020-04-01,7808.1
FLORIDA,2020-05-01,8046.3
FLORIDA,2020-06-01,8332.1
FLORIDA,2020-07-01,8371.6
FLORIDA,2020-08-01,8411.2
FLORIDA,2020-09-01,8474.1
FLORIDA,2020-10-01,8554.4
FLORIDA,2020-11-01,8594.1
FLORIDA,2020-12-01,8627.9
FLORIDA,2021-01-01,8676.6
FLORIDA,2021-02-01,8712.2
FLORIDA,2021-03-01,8763.3
FLORIDA,2021-04-01,8774.7
FLORIDA,2021-05-01,8835.1
FLORIDA,2021-06-01,8880.7
FLORIDA,2021-07-01,8965.2
FLORIDA,2021-08-01,8988.4
FLORIDA,2021-09-01,9018.3
FLORIDA,2021-10-01,9135.4
FLORIDA,2021-11-01,9179.8
FLORIDA,2021-12-01,9208.7
FLORIDA,2022-01-01,9214.2
FLORIDA,2022-02-01,9280.0
FLORIDA,2022-03-01,9300.5
FLORIDA,2022-04-01,9373.4
FLORIDA,2022-05-01,9403.2
FLORIDA,2022-06-01,9417.2
FLORIDA,2022-07-01,9487.2
FLORIDA,2022-08-01,9517.1
FLORIDA,2022-09-01,9542.3
FLORIDA,2022-10-01,9557.7
FLORIDA,2022-11-01,9575.1
FLORIDA,2022-12-01,9606.8
FLORIDA,2023-01-01,9641.2
FLORIDA,2023-02-01,9666.5
FLORIDA,2023-03-01,9690.9
FLORIDA,2023-04-01,9724.9
FLORIDA,2023-05-01,9748.3
FLORIDA,2023-06-01,9782.0
FLORIDA,2023-07-01,9774.6
FLORIDA,2023-08-01,9788.4
FLORIDA,2023-09-01,9801.6
FLORIDA,2023-10-01,9838.4
FLORIDA,2023-11-01,9846.4
FLORIDA,2023-12-01,9862.0
FLORIDA,2024-01-01,9879.6
FLORIDA,2024-02-01,9895.8
FLORIDA,2024-03-01,9915.0
FLORIDA,2024-04-01,9930.2
FLORIDA,2024-05-01,9938.0
FLORIDA,2024-06-01,9920.3
FLORIDA,2024-07-01,9934.9
FLORIDA,2024-08-01,9950.2
FLORIDA,2024-09-01,9979.3
FLORIDA,2024-10-01,9921.4
FLORIDA,2024-11-01,9972.6
FLORIDA,2024-12-01,10002.1
GEORGIA,2015-01-01,4206.8
GEORGIA,2015-02-01,4218.1
GEORGIA,2015-03-01,4223.8
GEORGIA,2015-04-01,4224.9
GEORGIA,2015-05-01,4246.2
GEORGIA,2015-06-01,4263.6
GEORGIA,2015-07-01,4267.4
GEORGIA,2015-08-01,4278.2
GEORGIA,2015-09-01,4286.7
GEORGIA,2015-10-01,4304.4
GEORGIA,2015-11-01,4307.9
GEORGIA,2015-12-01,4324.5
GEORGIA,2016-01-01,4323.9
GEORGIA,2016-02-01,4333.1
GEORGIA,2016-03-01,4332.0
GEORGIA,2016-04-01,4355.6
GEORGIA,2016-05-01,4362.7
GEORGIA,2016-06-01,4370.6
GEORGIA,2016-07-01,4381.3
GEORGIA,2016-08-01,4388.6
GEORGIA,2016-09-01,4406.5
GEORGIA,2016-10-01,4405.8
GEORGIA,2016-11-01,4418.6
GEORGIA,2016-12-01,4424.9
GEORGIA,2017-01-01,4419.5
GEORGIA,2017-02-01,4425.6
GEORGIA,2017-03-01,4438.0
GEORGIA,2017-04-01,4440.9
GEORGIA,2017-05-01,4447.1
GEORGIA,2017-06-01,4463.6
GEORGIA,2017-07-01,4463.5
GEORGIA,2017-08-01,4473.8
GEORGIA,2017-09-01,4466.7
GEORGIA,2017-10-01,4490.2
GEORGIA,2017-11-01,4492.6
GEORGIA,2017-12-01,4497.0
GEORGIA,2018-01-01,4498.7
GEORGIA,2018-02-01,4508.4
GEORGIA,2018-03-01,4523.5
GEORGIA,2018-04-01,4522.9
GEORGIA,2018-05-01,4535.1
GEORGIA,2018-06-01,4544.9
GEORGIA,2018-07-01,4552.4
GEORGIA,2018-08-01,4561.0
GEORGIA,2018-09-01,4575.1
GEORGIA,2018-10-01,4570.3
GEORGIA,2018-11-01,4577.4
GEORGIA,2018-12-01,4578.9
GEORGIA,2019-01-01,4603.1
GEORGIA,2019-02-01,4609.2
GEORGIA,2019-03-01,4613.3
GEORGIA,2019-04-01,4615.4
GEORGIA,2019-05-01,4623.4
GEORGIA,2019-06-01,4629.1
GEORGIA,2019-07-01,4633.4
GEORGIA,2019-08-01,4642.3
GEORGIA,2019-09-01,4649.5
GEORGIA,2019-10-01,4649.0
GEORGIA,2019-11-01,4655.0
GEORGIA,2019-12-01,4664.6
GEORGIA,2020-01-01,4675.7
GEORGIA,2020-02-01,4675.3
GEORGIA,2020-03-01,4652.9
GEORGIA,2020-04-01,4066.4
GEORGIA,2020-05-01,4195.8
GEORGIA,2020-06-01,4305.5
GEORGIA,2020-07-01,4332.2
GEORGIA,2020-08-01,4379.9
GEORGIA,2020-09-01,4401.6
GEORGIA,2020-10-01,4443.0
GEORGIA,2020-11-01,4465.4
GEORGIA,2020-12-01,4493.1
GEORGIA,2021-01-01,4495.5
GEORGIA,2021-02-01,4506.1
GEORGIA,2021-03-01,4526.7
GEORGIA,2021-04-01,4529.2
GEORGIA,2021-05-01,4554.8
GEORGIA,2021-06-01,4574.1
GEORGIA,2021-07-01,4626.0
GEORGIA,2021-08-01,4624.3
GEORGIA,2021-09-01,4631.0
GEORGIA,2021-10-01,4688.9
GEORGIA,2021-11-01,4702.9
GEORGIA,2021-12-01,4714.6
GEORGIA,2022-01-01,4720.7
GEORGIA,2022-02-01,4748.0
GEORGIA,2022-03-01,4758.4
GEORGIA,2022-04-01,4789.7
GEORGIA,2022-05-01,4798.0
GEORGIA,2022-06-01,4804.2
GEORGIA,2022-07-01,4836.2
GEORGIA,2022-08-01,4834.3
GEORGIA,2022-09-01,4848.7
GEORGIA,2022-10-01,4860.4
GEORGIA,2022-11-01,4866.9
GEORGIA,2022-12-01,4870.9
GEORGIA,2023-01-01,4887.8
GEORGIA,2023-02-01,4894.8
GEORGIA,2023-03-01,4894.4
GEORGIA,2023-04-01,4895.5
GEORGIA,2023-05-01,4895.0
GEORGIA,2023-06-01,4911.8
GEORGIA,2023-07-01,4906.4
GEORGIA,2023-08-01,4916.6
GEORGIA,2023-09-01,4927.3
GEORGIA,2023-10-01,4927.1
GEORGIA,2023-11-01,4931.8
GEORGIA,2023-12-01,4939.2
GEORGIA,2024-01-01,4938.3
GEORGIA,2024-02-01,4942.0
GEORGIA,2024-03-01,4956.4
GEORGIA,2024-04-01,4967.2
GEORGIA,2024-05-01,4974.1
GEORGIA,2024-06-01,4971.3
GEORGIA,2024-07-01,4968.6
GEORGIA,2024-08-01,4967.3
GEORGIA,2024-09-01,4967.1
GEORGIA,2024-10-01,4968.2
GEORGIA,2024-11-01,4971.2
GEORGIA,2024-12-01,4984.3
IDAHO,2015-01-01,662.6
IDAHO,2015-02-01,663.4
IDAHO,2015-03-01,666.1
IDAHO,2015-04-01,666.4
IDAHO,2015-05-01,669.2
IDAHO,2015-06-01,670.3
IDAHO,2015-07-01,672.4
IDAHO,2015-08-01,673.0
IDAHO,2015-09-01,676.2
IDAHO,2015-10-01,677.6
IDAHO,2015-11-01,679.5
IDAHO,2015-12-01,681.9
IDAHO,2016-01-01,682.7
IDAHO,2016-02-01,686.1
IDAHO,2016-03-01,688.9
IDAHO,2016-04-01,689.2
IDAHO,2016-05-01,690.3
IDAHO,2016-06-01,692.1
IDAHO,2016-07-01,696.9
IDAHO,2016-08-01,698.3
IDAHO,2016-09-01,700.5
IDAHO,2016-10-01,700.0
IDAHO,2016-11-01,702.5
IDAHO,2016-12-01,703.2
IDAHO,2017-01-01,706.1
IDAHO,2017-02-01,706.5
IDAHO,2017-03-01,710.2
IDAHO,2017-04-01,710.1
IDAHO,2017-05-01,712.6
IDAHO,2017-06-01,715.6
IDAHO,2017-07-01,714.7
IDAHO,2017-08-01,717.3
IDAHO,2017-09-01,719.7
IDAHO,2017-10-01,720.0
IDAHO,2017-11-01,721.6
IDAHO,2017-12-01,724.0
IDAHO,2018-01-01,727.0
IDAHO,2018-02-01,730.4
IDAHO,2018-03-01,731.4
IDAHO,2018-04-01,733.5
IDAHO,2018-05-01,736.0
IDAHO,2018-06-01,739.4
IDAHO,2018-07-01,740.3
IDAHO,2018-08-01,742.4
IDAHO,2018-09-01,742.0
IDAHO,2018-10-01,745.5
IDAHO,2018-11-01,746.7
IDAHO,2018-12-01,748.8
IDAHO,2019-01-01,750.6
IDAHO,2019-02-01,751.7
IDAHO,2019-03-01,752.4
IDAHO,2019-04-01,755.5
IDAHO,2019-05-01,758.3
IDAHO,2019-06-01,759.0
IDAHO,2019-07-01,760.0
IDAHO,2019-08-01,763.6
IDAHO,2019-09-01,762.8
IDAHO,2019-10-01,766.7
IDAHO,2019-11-01,769.9
IDAHO,2019-12-01,771.6
IDAHO,2020-01-01,772.6
IDAHO,2020-02-01,773.3
IDAHO,2020-03-01,773.6
IDAHO,2020-04-01,694.3
IDAHO,2020-05-01,719.1
IDAHO,2020-06-01,740.3
IDAHO,2020-07-01,749.5
IDAHO,2020-08-01,758.0
IDAHO,2020-09-01,760.5
IDAHO,2020-10-01,766.4
IDAHO,2020-11-01,770.4
IDAHO,2020-12-01,774.8
IDAHO,2021-01-01,777.6
IDAHO,2021-02-01,782.2
IDAHO,2021-03-01,786.7
IDAHO,2021-04-01,790.5
IDAHO,2021-05-01,793.1
IDAHO,2021-06-01,796.5
IDAHO,2021-07-01,800.9
IDAHO,2021-08-01,803.4
IDAHO,2021-09-01,802.0
IDAHO,2021-10-01,806.1
IDAHO,2021-11-01,809.3
IDAHO,2021-12-01,813.2
IDAHO,2022-01-01,816.6
IDAHO,2022-02-01,820.5
IDAHO,2022-03-01,823.4
IDAHO,2022-04-01,821.6
IDAHO,2022-05-01,822.7
IDAHO,2022-06-01,825.2
IDAHO,2022-07-01,831.1
IDAHO,2022-08-01,832.7
IDAHO,2022-09-01,834.0
IDAHO,2022-10-01,833.7
IDAHO,2022-11-01,836.8
IDAHO,2022-12-01,836.6
IDAHO,2023-01-01,839.2
IDAHO,2023-02-01,840.3
IDAHO,2023-03-01,836.1
IDAHO,2023-04-01,845.1
IDAHO,2023-05-01,846.8
IDAHO,2023-06-01,850.6
IDAHO,2023-07-01,845.6
IDAHO,2023-08-01,848.4
IDAHO,2023-09-01,850.4
IDAHO,2023-10-01,858.8
IDAHO,2023-11-01,861.2
IDAHO,2023-12-01,864.1
IDAHO,2024-01-01,854.9
IDAHO,2024-02-01,855.3
IDAHO,2024-03-01,854.6
IDAHO,2024-04-01,859.8
IDAHO,2024-05-01,861.0
IDAHO,2024-06-01,862.9
IDAHO,2024-07-01,867.4
IDAHO,2024-08-01,869.0
IDAHO,2024-09-01,866.1
IDAHO,2024-10-01,869.0
IDAHO,2024-11-01,872.9
IDAHO,2024-12-01,876.9
ILLINOIS,2015-01-01,5917.8
ILLINOIS,2015-02-01,5923.3
ILLINOIS,2015-03-01,5924.7
ILLINOIS,2015-04-01,5949.9
ILLINOIS,2015-05-01,5972.1
ILLINOIS,2015-06-01,5975.8
ILLINOIS,2015-07-01,5981.5
ILLINOIS,2015-08-01,5978.2
ILLINOIS,2015-09-01,5980.9
ILLINOIS,2015-10-01,5991.2
ILLINOIS,2015-11-01,5992.1
ILLINOIS,2015-12-01,5998.3
ILLINOIS,2016-01-01,6000.4
ILLINOIS,2016-02-01,6000.5
ILLINOIS,2016-03-01,5998.6
ILLINOIS,2016-04-01,6010.3
ILLINOIS,2016-05-01,5999.6
ILLINOIS,2016-06-01,5998.7
ILLINOIS,2016-07-01,6014.5
ILLINOIS,2016-08-01,6013.2
ILLINOIS,2016-09-01,6025.9
ILLINOIS,2016-10-01,6032.0
ILLINOIS,2016-11-01,6033.5
ILLINOIS,2016-12-01,6029.3
ILLINOIS,2017-01-01,6023.7
ILLINOIS,2017-02-01,6035.5
ILLINOIS,2017-03-01,6040.9
ILLINOIS,2017-04-01,6042.6
ILLINOIS,2017-05-01,6047.7
ILLINOIS,2017-06-01,6061.2
ILLINOIS,2017-07-01,6053.7
ILLINOIS,2017-08-01,6068.4
ILLINOIS,2017-09-01,6073.3
ILLINOIS,2017-10-01,6069.7
ILLINOIS,2017-11-01,6073.8
ILLINOIS,2017-12-01,6083.6
ILLINOIS,2018-01-01,6073.6
ILLINOIS,2018-02-01,6089.6
ILLINOIS,2018-03-01,6105.9
ILLINOIS,2018-04-01,6084.8
ILLINOIS,2018-05-01,6094.6
ILLINOIS,2018-06-01,6104.7
ILLINOIS,2018-07-01,6109.0
ILLINOIS,2018-08-01,6111.8
ILLINOIS,2018-09-01,6116.2
ILLINOIS,2018-10-01,6109.9
ILLINOIS,2018-11-01,6115.6
ILLINOIS,2018-12-01,6111.5
ILLINOIS,2019-01-01,6112.8
ILLINOIS,2019-02-01,6110.6
ILLINOIS,2019-03-01,6113.3
ILLINOIS,2019-04-01,6127.4
ILLINOIS,2019-05-01,6131.5
ILLINOIS,2019-06-01,6133.5
ILLINOIS,2019-07-01,6132.9
ILLINOIS,2019-08-01,6131.7
ILLINOIS,2019-09-01,6129.7
ILLINOIS,2019-10-01,6128.9
ILLINOIS,2019-11-01,6124.1
ILLINOIS,2019-12-01,6128.7
ILLINOIS,2020-01-01,6140.9
ILLINOIS,2020-02-01,6137.7
ILLINOIS,2020-03-01,6085.0
ILLINOIS,2020-04-01,5322.3
ILLINOIS,2020-05-01,5339.0
ILLINOIS,2020-06-01,5454.7
ILLINOIS,2020-07-01,5567.5
ILLINOIS,2020-08-01,5640.7
ILLINOIS,2020-09-01,5662.9
ILLINOIS,2020-10-01,5694.3
ILLINOIS,2020-11-01,5663.2
ILLINOIS,2020-12-01,5656.0
ILLINOIS,2021-01-01,5684.7
ILLINOIS,2021-02-01,5718.7
ILLINOIS,2021-03-01,5754.1
ILLINOIS,2021-04-01,5762.9
ILLINOIS,2021-05-01,5769.1
ILLINOIS,2021-06-01,5788.3
ILLINOIS,2021-07-01,5818.0
ILLINOIS,2021-08-01,5826.4
ILLINOIS,2021-09-01,5835.1
ILLINOIS,2021-10-01,5900.0
ILLINOIS,2021-11-01,5918.6
ILLINOIS,2021-12-01,5954.1
ILLINOIS,2022-01-01,5957.6
ILLINOIS,2022-02-01,5973.2
ILLINOIS,2022-03-01,5991.4
ILLINOIS,2022-04-01,6006.6
ILLINOIS,2022-05-01,6019.3
ILLINOIS,2022-06-01,6017.7
ILLINOIS,2022-07-01,6057.3
ILLINOIS,2022-08-01,6067.2
ILLINOIS,2022-09-01,6068.0
ILLINOIS,2022-10-01,6071.3
ILLINOIS,2022-11-01,6077.2
ILLINOIS,2022-12-01,6073.3
ILLINOIS,2023-01-01,6115.8
ILLINOIS,2023-02-01,6115.1
ILLINOIS,2023-03-01,6115.9
ILLINOIS,2023-04-01,6117.1
ILLINOIS,2023-05-01,6120.2
ILLINOIS,2023-06-01,6146.1
ILLINOIS,2023-07-01,6121.7
ILLINOIS,2023-08-01,6122.7
ILLINOIS,2023-09-01,6125.8
ILLINOIS,2023-10-01,6114.6
ILLINOIS,2023-11-01,6120.4
ILLINOIS,2023-12-01,6118.4
ILLINOIS,2024-01-01,6123.9
ILLINOIS,2024-02-01,6131.0
ILLINOIS,2024-03-01,6138.1
ILLINOIS,2024-04-01,6136.4
ILLINOIS,2024-05-01,6144.9
ILLINOIS,2024-06-01,6140.2
ILLINOIS,2024-07-01,6145.3
ILLINOIS,2024-08-01,6147.8
ILLINOIS,2024-09-01,6138.2
ILLINOIS,2024-10-01,6150.5
ILLINOIS,2024-11-01,6148.8
ILLINOIS,2024-12-01,6161.0
KANSAS,2015-01-01,1396.6
KANSAS,2015-02-01,1400.5
KANSAS,2015-03-01,1398.9
KANSAS,2015-04-01,1395.3
KANSAS,2015-05-01,1400.3
KANSAS,2015-06-01,1402.3
KANSAS,2015-07-01,1401.6
KANSAS,2015-08-01,1401.6
KANSAS,2015-09-01,1402.1
KANSAS,2015-10-01,1402.9
KANSAS,2015-11-01,1402.7
KANSAS,2015-12-01,1403.0
KANSAS,2016-01-01,1403.4
KANSAS,2016-02-01,1404.7
KANSAS,2016-03-01,1404.2
KANSAS,2016-04-01,1406.5
KANSAS,2016-05-01,1404.4
KANSAS,2016-06-01,1401.4
KANSAS,2016-07-01,1405.4
KANSAS,2016-08-01,1402.7
KANSAS,2016-09-01,1406.7
KANSAS,2016-10-01,1406.1
KANSAS,2016-11-01,1405.9
KANSAS,2016-12-01,1404.9
KANSAS,2017-01-01,1400.8
KANSAS,2017-02-01,1406.2
KANSAS,2017-03-01,1408.0
KANSAS,2017-04-01,1398.7
KANSAS,2017-05-01,1398.0
KANSAS,2017-06-01,1399.4
KANSAS,2017-07-01,1402.6
KANSAS,2017-08-01,1400.4
KANSAS,2017-09-01,1407.2
KANSAS,2017-10-01,1406.3
KANSAS,2017-11-01,1409.8
KANSAS,2017-12-01,1410.9
KANSAS,2018-01-01,1410.5
KANSAS,2018-02-01,1413.0
KANSAS,2018-03-01,1413.7
KANSAS,2018-04-01,1412.4
KANSAS,2018-05-01,1413.2
KANSAS,2018-06-01,1415.0
KANSAS,2018-07-01,1415.5
KANSAS,2018-08-01,1420.7
KANSAS,2018-09-01,1420.5
KANSAS,2018-10-01,1417.3
KANSAS,2018-11-01,1419.4
KANSAS,2018-12-01,1420.3
KANSAS,2019-01-01,1419.1
KANSAS,2019-02-01,1419.7
KANSAS,2019-03-01,1419.2
KANSAS,2019-04-01,1426.5
KANSAS,2019-05-01,1423.3
KANSAS,2019-06-01,1422.7
KANSAS,2019-07-01,1420.7
KANSAS,2019-08-01,1427.9
KANSAS,2019-09-01,1425.5
KANSAS,2019-10-01,1425.1
KANSAS,2019-11-01,1427.1
KANSAS,2019-12-01,1429.2
KANSAS,2020-01-01,1429.4
KANSAS,2020-02-01,1428.0
KANSAS,2020-03-01,1421.4
KANSAS,2020-04-01,1270.4
KANSAS,2020-05-01,1300.3
KANSAS,2020-06-01,1323.2
KANSAS,2020-07-01,1342.7
KANSAS,2020-08-01,1356.6
KANSAS,2020-09-01,1353.8
KANSAS,2020-10-01,1358.1
KANSAS,2020-11-01,1358.5
KANSAS,2020-12-01,1361.9
KANSAS,2021-01-01,1365.8
KANSAS,2021-02-01,1358.2
KANSAS,2021-03-01,1371.3
KANSAS,2021-04-01,1372.0
KANSAS,2021-05-01,1376.9
KANSAS,2021-06-01,1380.0
KANSAS,2021-07-01,1389.7
KANSAS,2021-08-01,1388.0
KANSAS,2021-09-01,1376.9
KANSAS,2021-10-01,1390.2
KANSAS,2021-11-01,1393.8
KANSAS,2021-12-01,1396.6
KANSAS,2022-01-01,1401.4
KANSAS,2022-02-01,1405.1
KANSAS,2022-03-01,1403.6
KANSAS,2022-04-01,1408.5
KANSAS,2022-05-01,1408.9
KANSAS,2022-06-01,1405.9
KANSAS,2022-07-01,1419.7
KANSAS,2022-08-01,1421.2
KANSAS,2022-09-01,1426.4
KANSAS,2022-10-01,1428.0
KANSAS,2022-11-01,1430.9
KANSAS,2022-12-01,1432.5
KANSAS,2023-01-01,1442.6
KANSAS,2023-02-01,1439.1
KANSAS,2023-03-01,1439.3
KANSAS,2023-04-01,1439.8
KANSAS,2023-05-01,1439.9
KANSAS,2023-06-01,1447.2
KANSAS,2023-07-01,1441.0
KANSAS,2023-08-01,1443.0
KANSAS,2023-09-01,1447.1
KANSAS,2023-10-01,1446.1
KANSAS,2023-11-01,1447.8
KANSAS,2023-12-01,1449.4
KANSAS,2024-01-01,1447.5
KANSAS,2024-02-01,1453.6
KANSAS,2024-03-01,1455.8
KANSAS,2024-04-01,1456.9
KANSAS,2024-05-01,1450.9
KANSAS,2024-06-01,1456.9
KANSAS,2024-07-01,1455.9
KANSAS,2024-08-01,1462.4
KANSAS,2024-09-01,1460.1
KANSAS,2024-10-01,1452.4
KANSAS,2024-11-01,1459.2
KANSAS,2024-12-01,1458.9
LOUISIANA,2015-01-01,2004.5
LOUISIANA,2015-02-01,2001.0
LOUISIANA,2015-03-01,1994.4
LOUISIANA,2015-04-01,1992.6
LOUISIANA,2015-05-01,1994.9
LOUISIANA,2015-06-01,1993.8
LOUISIANA,2015-07-01,1997.8
LOUISIANA,2015-08-01,1999.2
LOUISIANA,2015-09-01,1996.8
LOUISIANA,2015-10-01,1996.2
LOUISIANA,2015-11-01,1994.4
LOUISIANA,2015-12-01,1992.1
LOUISIANA,2016-01-01,1985.5
LOUISIANA,2016-02-01,1980.2
LOUISIANA,2016-03-01,1978.6
LOUISIANA,2016-04-01,1979.3
LOUISIANA,2016-05-01,1978.2
LOUISIANA,2016-06-01,1974.8
LOUISIANA,2016-07-01,1978.9
LOUISIANA,2016-08-01,1967.5
LOUISIANA,2016-09-01,1973.9
LOUISIANA,2016-10-01,1969.8
LOUISIANA,2016-11-01,1970.4
LOUISIANA,2016-12-01,1970.3
LOUISIANA,2017-01-01,1971.2
LOUISIANA,2017-02-01,1979.0
LOUISIANA,2017-03-01,1975.4
LOUISIANA,2017-04-01,1973.5
LOUISIANA,2017-05-01,1977.7
LOUISIANA,2017-06-01,1978.1
LOUISIANA,2017-07-01,1974.3
LOUISIANA,2017-08-01,1974.1
LOUISIANA,2017-09-01,1977.1
LOUISIANA,2017-10-01,1974.0
LOUISIANA,2017-11-01,1974.5
LOUISIANA,2017-12-01,1977.7
LOUISIANA,2018-01-01,1978.7
LOUISIANA,2018-02-01,1978.5
LOUISIANA,2018-03-01,1991.9
LOUISIANA,2018-04-01,1993.0
LOUISIANA,2018-05-01,1991.2
LOUISIANA,2018-06-01,1994.5
LOUISIANA,2018-07-01,1990.5
LOUISIANA,2018-08-01,1992.0
LOUISIANA,2018-09-01,1994.6
LOUISIANA,2018-10-01,1997.7
LOUISIANA,2018-11-01,1994.9
LOUISIANA,2018-12-01,1993.2
LOUISIANA,2019-01-01,1996.2
LOUISIANA,2019-02-01,1998.4
LOUISIANA,2019-03-01,1996.4
LOUISIANA,2019-04-01,1998.2
LOUISIANA,2019-05-01,1995.3
LOUISIANA,2019-06-01,1994.1
LOUISIANA,2019-07-01,1986.7
LOUISIANA,2019-08-01,1993.2
LOUISIANA,2019-09-01,1994.5
LOUISIANA,2019-10-01,1991.1
LOUISIANA,2019-11-01,1993.4
LOUISIANA,2019-12-01,1988.9
LOUISIANA,2020-01-01,1991.8
LOUISIANA,2020-02-01,1992.8
LOUISIANA,2020-03-01,1971.6
LOUISIANA,2020-04-01,1706.6
LOUISIANA,2020-05-01,1733.8
LOUISIANA,2020-06-01,1778.9
LOUISIANA,2020-07-01,1790.7
LOUISIANA,2020-08-01,1811.1
LOUISIANA,2020-09-01,1811.2
LOUISIANA,2020-10-01,1834.0
LOUISIANA,2020-11-01,1845.5
LOUISIANA,2020-12-01,1850.0
LOUISIANA,2021-01-01,1850.0
LOUISIANA,2021-02-01,1849.2
LOUISIANA,2021-03-01,1863.5
LOUISIANA,2021-04-01,1867.7
LOUISIANA,2021-05-01,1877.2
LOUISIANA,2021-06-01,1882.6
LOUISIANA,2021-07-01,1891.2
LOUISIANA,2021-08-01,1893.8
LOUISIANA,2021-09-01,1850.3
LOUISIANA,2021-10-01,1898.9
LOUISIANA,2021-11-01,1905.2
LOUISIANA,2021-12-01,1912.7
LOUISIANA,2022-01-01,1908.2
LOUISIANA,2022-02-01,1915.7
LOUISIANA,2022-03-01,1913.2
LOUISIANA,2022-04-01,1920.2
LOUISIANA,2022-05-01,1924.8
LOUISIANA,2022-06-01,1925.4
LOUISIANA,2022-07-01,1937.6
LOUISIANA,2022-08-01,1940.4
LOUISIANA,2022-09-01,1942.4
LOUISIANA,2022-10-01,1940.4
LOUISIANA,2022-11-01,1941.8
LOUISIANA,2022-12-01,1943.3
LOUISIANA,2023-01-01,1950.5
LOUISIANA,2023-02-01,1953.4
LOUISIANA,2023-03-01,1956.5
LOUISIANA,2023-04-01,1957.8
LOUISIANA,2023-05-01,1961.1
LOUISIANA,2023-06-01,1964.5
